708,438
922,0382366
3794,627402
334,8698782
665,9945295
629,2903197
780,7529018
1523,087279
1353,658909
4139,143441
3655,63106
2625,750802
1518,330851
2028,872651
554,1056348
3322,16843
3152,043558
4385,047684
353,6796338
712,0019824
1359,775993
673,9055361
494,7041851
1947,955629
3577,616464
3388,891731
2482,565008
2377,027463
2065,464707
1863,319494
497,1276092
1999,161474
1981,240185
4470,849976
2385,030272
2592,164995
3475,979724
3584,859948
3066,003301
4556,061432
903,3332342
721,6541727
3683,73642
216,4986342
2488,798527
3927,822699
2631,731149
2568,564964
1854,180943
2522,177941
3765,95945
674,8943548
4023,008644
3102,42223
2318,011189
2714,765956
1744,510352
3919,396376
2578,408857
2591,845636
3186,588831
4958,728523
1208,938509
1396,183147
1531,952883
128,4547357
1780,88989
4826,764775
1896,16985
3997,102269
1094,274886
1493,98296
2715,405014
3964,24291
3029,659174
1277,852088
904,7434148
2428,341498
1668,372646
840,9503535
696,3784972
2888,223329
465,5020717
1834,67956
2688,322103
1097,552741
671,7589712
1004,051228
4127,931916
265,1673023
2912,417748
2007,716681
1683,083072
2033,527294
3098,197469
635,0858601
1876,662226
2110,635232
339,2241724
2797,427994
636,5729035
3481,582778
1256,950552
4219,411577
1983,029688
3086,627154
1850,49557
3927,932195
2244,189522
415,4268536
1561,825504
1350,057038
1628,104104
668,9815216
257,8721461
174,6401827
3214,951995
1727,852856
1952,74542
1983,710284
2832,996437
1232,468772
2308,444185
3440,633855
1717,519927
453,0774099
405,3496898
1388,616821
1981,66619
1481,292265
4508,012314
3185,859294
124,7072796
2100,611071
3540,71449
2247,21781
3913,40918
1031,303832
2515,659397
4781,856899
3121,795698
2567,47771
1148,770442
3850,603311
637,9049442
1823,091076
1383,586758
867,5390388
3779,078503
3722,713389
1294,70198
894,7289834
3474,325049
4617,744873
1580,861953
949,7470467
2808,03038
4385,836728
3254,61218
3020,202367
2755,480356
3590,405961
3163,368316
3021,400334
641,0775376
3830,424473
3588,722746
1648,834539
2202,51896
3019,087986
1980,85996
207,2733253
4629,550841
1427,902581
3837,153516
2045,901302
833,8682212
3983,299483
528,3333547
1318,011754
2012,268029
1970,905869
2387,498282
1805,474205
3203,838826
1103,529518
3199,755278
2975,162952
3701,115116
2220,199054
1501,775194
2731,411113
788,8892131
1362,78788
464,5522158
2016,552639
5518,147557
3962,841742
4094,803018
4042,267076
2641,431133
1303,032294
1088,500912
1205,016258
3074,925924
1697,204207
4385,637679
415,8263668
1302,942195
1769,495842
246,878646
1877,826689
1654,289891
2462,086222
2068,470963
430,4514682
1893,221792
2664,506918
1664,407527
127,5796292
676,262877
1612,604941
3476,215636
1648,572729
1527,033196
1892,43546
1315,449516
3570,072263
3025,16268
1804,361296
2330,690446
354,3156985
403,3878347
3873,380052
3808,448089
235,5543314
335,0416403
1756,36305
300,9583964
1621,03943
1810,580474
4540,336613
1357,782626
2834,215398
5221,160156
1445,889897
3072,724963
1934,493123
637,1223508
2295,211664
2686,888118
840,7069529
1562,162543
2932,997891
2625,129456
1378,810879
2633,891989
1578,863764
465,9344496
5541,930946
526,4484217
4611,63635
507,2290831
3130,973732
3851,276668
3207,293078
1554,202832
2571,875822
2406,763611
1693,156075
970,9615371
3007,897934
1165,889514
426,290991
875,1882175
1794,206135
4149,478992
1586,563858
1711,18121
3344,788777
2434,796063
2396,870716
1073,060129
1627,38684
1792,678557
3550,808035
1262,886398
273,3486804
1738,376728
2425,036375
629,6332373
1262,808942
4098,157202
2940,085794
3104,299477
1757,481098
1505,441368
814,4774785
1958,496837
1214,764601
2576,109696
727,2766231
1877,855143
3065,224264
498,6032196
2947,07935
2073,400287
2243,930336
5079,683605
2876,800215
1600,446228
2527,461235
3908,846945
2478,565354
2542,621951
773,5337718
3554,547036
3959,525058
1432,784629
2481,869642
2863,099453
3844,042879
632,6119592
3554,059075
2858,385083
2633,489178
1773,416919
719,5512797
1763,61606
1785,05004
782,5013419
240,7534056
3211,358478
1687,737425
2525,21383
2714,590905
2117,744668
181,8836876
2321,106819
1076,827503
3535,365305
1634,056147
1824,161704
2233,876206
4876,60174
965,1897531
3037,450524
3807,460747
877,5883534
1653,900583
771,3530954
4056,679111
1773,112676
2377,391939
1950,961363
2707,446016
3713,207689
3510,496174
615,0571112
1636,1368
3837,848835
131,1456373
4047,163523
2666,252207
760,0697801
3300,489968
1170,535616
1759,513921
2871,690679
3173,825051
248,1104064
4152,382205
3082,085121
3538,130681
913,7059141
930,044084
2315,287699
3548,847982
1208,317383
895,6041071
3856,040559
249,4025232
3790,941379
2020,638974
2472,202171
2289,888062
887,6586427
2573,114802
963,7290027
448,3368392
2981,679953
4921,485164
1456,856814
3027,731039
4175,943437
4354,124065
2840,679443
5541,723749
361,3160381
1509,724306
1804,376556
3179,300042
827,0763825
5598,567853
3189,145254
482,8832881
1516,737962
1166,299418
126,1816326
167,2200409
1758,640108
3581,208701
2796,807653
3203,039634
2714,953508
3169,71157
2759,422007
257,462886
1370,437379
3571,108143
2315,710374
1534,237911
4032,060177
680,7321256
2697,094174
1178,661233
2342,069996
3803,215038
601,3586256
359,8996923
1403,034122
2710,724212
4101,020564
328,4051037
3105,75828
3637,914544
3974,652334
404,8149434
2641,368194
297,2717864
297,4417552
3032,194612
2837,993248
1614,721437
2696,17937
5074,581409
407,6760869
574,8620969
3678,569069
1197,908308
3730,064233
865,7364733
3316,833332
269,16713
3546,615881
1307,227833
652,4943799
3378,044157
410,481765
866,7986731
499,7688023
183,3631576
2996,056162
4138,897673
3110,721116
797,1944752
1665,315382
3494,399846
773,663378
2778,723634
2444,281798
3247,698614
276,9259854
1165,329929
2233,984412
436,1549706
909,8503424
1447,92206
4034,010108
4868,991117
937,3028257
371,2633106
1146,091228
3130,814832
709,989344
3050,493443
3573,485799
2929,83976
3716,719943
2389,844994
939,8711325
1929,43294
2776,602731
5215,291029
3447,70139
656,6736961
3976,356133
1806,457666
3214,140836
2203,42257
3533,501224
746,3261191
3624,902448
871,4731901
620,6636826
3413,005676
689,7630613
317,1179229
550,6331302
2442,902142
3618,908213
775,4814883
3103,646428
3187,854112
3886,369011
179,1337481
1370,559664
2621,699324
2305,220262
952,2317036
334,7452766
4977,065441
2821,834173
928,3423792
4058,50482
4737,263481
498,3754275
845,9840638
700,8183383
3044,763666
1973,80309
423,5987124
2857,334262
535,7727058
2870,827832
2837,226943
617,7485538
3108,320819
656,7476824
1095,720957
4089,868445
2045,146047
845,6823629
1967,568031
2998,850548
2862,645219
3706,285082
3785,720207
2016,945917
1215,674531
2493,215153
1304,979309
2538,46962
2660,621204
3319,082857
1391,690813
2929,361677
2796,930195
1209,198887
773,8464087
4097,852015
3179,045409
3861,625095
1560,388384
2731,585407
2989,986268
1062,810531
631,9685986
2660,666786
800,6382963
3833,16713
2115,404979
1449,947659
1313,065309
758,9682204
2462,498862
3423,664324
3526,328638
526,663179
1724,741661
2769,533382
3941,642034
3123,544271
3871,664716
281,302201
2278,346263
917,1650229
5119,138813
3876,49399
210,8914585
2502,941815
2936,07641
242,0414433
186,9866156
1130,856075
1711,099944
3671,299993
2876,61891
3032,65982
290,0956408
3930,479343
612,9764521
789,0556979
1864,416486
695,0084767
2364,147736
2610,254703
2653,777874
1748,151918
4179,860245
949,7470467
3773,995746
1787,172517
3758,386751
3900,24749
2629,972864
1989,869087
2269,29828
3539,098686
4372,560574
4310,631678
1551,02262
1537,712485
4448,834545
3629,537031
848,8962209
3245,541942
627,9196869
2865,354704
2466,838413
3834,379608
2050,540911
1767,858165
454,2834702
2943,429269
2985,263052
3680,064874
177,5627086
408,336684
1376,947059
3060,67613
392,2181884
2015,803295
2318,559217
935,7148031
1943,179574
1616,530614
3361,959075
1078,547916
1567,451575
2479,034291
833,6629559
2385,41737
4322,090665
2985,263763
2013,457941
3816,711098
270,7129588
3164,591606
1678,08432
1822,546672
870,9468213
2569,064473
1445,62108
1685,02922
1979,904747
3395,54489
5573,85338
1559,539494
2498,678644
127,5278189
4235,897566
696,1798634
1657,396444
262,830207
2422,430642
641,5883922
191,4254935
1439,396399
813,9087306
1261,208721
1128,085847
638,0648765
682,814958
722,6920876
3008,457559
4501,372663
4861,240586
1143,838745
1261,015868
2367,727498
1883,225493
4200,22847
667,3935414
1666,741104
140,2803352
3158,666839
376,1918428
4263,474544
1273,235985
2965,489338
995,4071684
2621,110609
2753,509333
1928,294608
1752,325636
306,758214
3193,53479
3496,598712
2802,937168
4945,118807
2173,088104
2256,452915
4019,566785
1673,700995
3783,743631
1882,943595
663,9156709
3770,91041
403,9751749
632,832104
247,2209852
1258,282021
1985,568626
5635,214202
924,3070643
3033,67545
600,5983417
2639,740033
791,250496
3206,257769
4206,690014
727,0741789
3763,649105
1114,430469
228,0869302
2033,943101
3585,592024
3176,060724
1852,219015
1928,7787
3632,472937
3407,336509
2462,696479
1897,668399
3919,402925
2842,972399
971,3294446
3632,867099
1255,996411
4056,218424
5482,488472
3094,914661
630,4574865
4027,779131
906,7213335
3446,241662
1234,116537
3692,873638
668,1142442
2851,614149
770,3872171
164,5710818
4082,899025
1372,507933
633,0241113
4866,00395
2693,583524
2015,269152
637,4025734
5436,551269
3042,281483
4164,295343
228,3649979
2947,514259
840,6346486
3197,334678
966,5102605
5249,71446
3015,600399
3664,133773
1306,729233
4090,260249
1172,804408
885,7683096
3427,937435
1979,976695
1736,36977
3519,57874
3559,309371
1839,636666
1259,293709
638,4688682
710,8104154
3915,120464
3006,116879
805,8671466
2729,403644
3543,047301
1594,589899
2934,613067
1706,359586
2646,992589
2470,197775
3500,838821
834,4184389
1315,41117
2414,311887
1566,322655
2868,283088
1299,165396
2603,081006
2009,873688
3635,350358
3875,153306
538,7480587
340,3801726
255,7818188
350,6295546
545,7881248
1848,731567
2989,537792
1135,01166
848,5265662
1668,718211
3031,342664
2096,502575
2724,31251
1474,760758
3351,167568
1522,9841
688,2026261
615,531665
653,1716513
4132,173266
1248,065881
1393,838226
1772,589795
1948,973947
2237,142026
1575,851399
129,5851441
4029,814339
3654,47804
2843,625526
5613,907159
718,5559148
2386,606159
2078,651076
478,3224311
1841,367266
474,9522816
1880,696912
4002,302062
2460,726505
600,4241227
2740,679399
3434,165455
1575,105117
1954,056567
3598,633007
1861,028998
2883,49225
786,6253131
2440,75743
2414,324413
1762,18851
170,682062
3137,839666
3444,669657
1759,092811
2470,950647
1101,014672
963,0492689
338,7301125
968,9221029
690,8243605
504,8053559
3216,937469
677,4570187
2848,758234
588,3094168
956,2724936
2698,05798
3634,033073
2431,242396
2671,597101
3057,811851
3598,558981
3382,321985
246,407814
625,6337824
181,4972396
3402,350442
3417,300242
1950,506332
1796,473034
5021,133269
3224,277442
2395,551982
1940,735051
2764,554697
200,6300988
3554,997164
307,1441897
2575,819511
3937,168174
2928,325643
1030,43743
1967,236322
885,6138012
1582,319961
2482,672297
1838,679792
3662,133605
2728,190055
2306,977636
3485,581618
1652,050468
3560,599253
1510,679294
3224,781513
4018,894493
419,7626947
4153,578197
671,5800739
655,7369606
1959,303284
2458,515293
448,1577389
2988,297905
2919,028072
2659,134016
4152,296251
1974,476772
369,261352
3030,653537
3392,902532
4102,765689
3638,331119
2849,094285
2315,779141
4257,668739
3980,185288
1375,29437
2377,644519
1162,95476
771,9765113
1955,969971
647,7877963
128,4911899
2535,27144
1204,685687
2274,796498
1724,976363
4662,559598
273,0782398
4560,306299
3855,850954
554,4205806
2079,215455
291,5637307
3730,070135
4115,534733
621,4580431
3088,243614
937,4794493
1881,16711
3042,011443
869,189766
626,5644623
2525,296003
1320,207638
1477,779334
240,2977513
561,5590996
4837,710604
3598,446745
1552,411757
988,9734844
1410,279252
794,1301769
1204,205849
2060,784623
4246,784194
2740,166172
1856,474238
2843,65814
393,5168569
1618,184957
4221,232078
2658,129051
795,9041514
509,053973
2884,217045
2543,914031
3714,919336
4120,962882
2860,769378
1947,176317
523,0666003
1318,894967
4056,537697
1479,697388
2978,301322
1370,097015
1558,602675
2341,78665
3741,722217
5479,878094
349,0471631
696,316109
1991,971086
1351,483983
1935,7923
3802,904781
1520,283965
2395,033424
1815,908232
3052,610321
1931,69453
4531,946035
3871,767077
1502,074216
3687,906478
2220,958379
1557,51132
3164,026581
1200,060113
844,9996879
3151,630358
1072,287543
1496,923089
2435,61818
2277,616929
3950,940511
3162,832092
1911,739796
1814,293856
3200,100593
2015,229627
2896,582639
1848,696505
1242,287912
322,2710227
1574,770177
2276,418775
5185,239775
661,5512734
3745,196175
3895,308535
1375,599155
781,8751027
3099,038658
2608,103691
3871,653213
3031,040332
1437,89453
793,4475586
4114,776671
1854,211871
1413,016564
3875,009453
2025,609675
3104,299477
3880,301236
2208,352943
3552,200899
1282,33407
5490,8798
673,2279826
1720,720332
141,2700448
2998,205511
1942,689007
716,0871642
2833,561546
1176,463355
307,0626783
3147,232967
1459,338068
2411,505101
2797,185662
158,6579514
1137,753736
2519,19478
1661,208837
2979,962788
1757,319388
1865,232882
858,0934299
1059,562678
5524,044093
1529,720749
1969,822976
2377,033203
2900,323516
814,3659412
364,922875
2906,497266
543,6085147
3511,328898
1510,158896
1524,564836
721,4302069
2438,886925
4064,025462
808,0709208
4081,554354
1775,253787
3823,96799
904,5971941
408,2665823
3914,897927
925,370899
2838,621102
2840,156309
3868,153419
1946,907883
2151,163665
844,4550253
3158,466801
1234,563014
3188,004812
848,4476189
133,8948454
1257,615643
4187,983373
3468,445693
3719,930334
3744,39827
2493,553712
3811,726801
3891,697282
3174,865941
4102,914337
4116,355779
3489,012103
2264,130759
3808,489148
2480,808054
3025,272089
1318,620588
2945,773059
4021,681216
3127,258088
311,1658832
4991,211269
717,1822907
2916,105089
2650,596999
708,3161371
2257,607229
1949,177497
1457,535002
2566,324558
1900,245869
2410,905135
1623,393718
1105,500794
1259,074591
2974,533789
2386,114103
629,6066649
1233,650884
697,4277736
2789,509903
424,9969962
701,4407469
3272,317252
4151,920141
1168,880429
2983,076766
904,0630271
2624,52832
1385,358034
289,3931931
1877,106124
1706,086093
4053,306039
1021,287987
2479,966439
2949,059893
3924,952591
3171,840805
398,577292
5559,323864
3040,28722
2884,539683
1294,09825
1724,572144
3976,041814
4407,429125
3509,776229
1690,377938
2240,27162
1082,45562
1835,867473
2246,322298
2745,95797
827,0841855
2822,226431
837,2703119
1714,26192
1239,583147
680,9505747
263,106746
3977,186368
4108,105496
1319,854858
591,0277122
2419,670236
1359,721244
1508,343715
134,2026579
2276,082719
1770,624414
737,4660344
454,0497541
3127,688757
3015,089461
3764,599609
3223,077174
419,2930081
929,8051971
2896,029174
3335,881411
1627,88657
1155,161525
5643,708702
4372,414354
3093,3549
3727,131817
2182,21574
4050,186978
2034,966342
2030,540713
1817,065441
244,9608482
4035,322664
1612,025242
2322,345937
598,6352342
4967,121672
2389,044796
534,8777624
3584,43691
3185,887969
268,175719
2369,541988
3637,192988
655,4383262
892,5971388
1564,659257
4122,441621
1362,756177
1230,14493
2240,738044
1193,406116
2855,616191
2142,658954
2985,263052
2868,427304
2942,671486
1895,675911
2194,84913
2516,137178
825,622076
2937,728047
1792,078071
3656,538823
4121,508011
2892,966978
2434,137357
256,3433993
4640,06602
2981,162006
250,7597321
949,9073752
1277,018259
634,0094955
405,7830025
2850,477603
2710,139428
2633,075987
4138,692364
1790,978628
1572,676285
3066,492027
453,020566
3027,279589
2951,945235
1787,543527
351,7973645
1645,868194
3645,801022
2400,43424
3140,490501
1899,956766
2191,692629
3863,217937
3055,013959
4094,826811
1300,595691
2500,734719
1193,632651
778,2993469
2944,811975
3668,404128
945,2849024
2868,899366
1708,557374
3444,990637
934,3488795
3471,063769
814,0061762
3196,853559
1411,351744
1483,122898
3242,665273
2547,330489
1727,289721
1490,586062
3153,589305
3888,45355
2947,782038
1176,517514
4961,22447
3855,928779
4196,428601
822,4160872
3453,184785
3704,097996
1836,243154
556,6993784
2506,571463
2377,261507
3902,821639
611,1472288
1667,86932
2876,406598
1801,372415
617,58596
2725,905747
512,0569304
622,4321106
2705,986911
3231,610249
2783,040988
2712,475916
985,8392295
550,7981741
731,4849795
3376,248465
4048,094471
1927,335662
313,0652227
1801,299827
1386,833111
1951,614804
433,0249062
3115,416055
2892,165452
2215,929967
2197,709588
1833,539431
636,0794779
2625,083599
3374,422593
1161,678451
2580,079673
3502,538965
1620,160916
2823,403579
2433,529333
546,8029147
1436,224592
3995,754416
1113,901142
614,9678992
1730,198487
2955,501691
651,5893393
3572,428767
2545,952573
904,8575155
4076,759008
721,4456567
2686,170397
928,3535566
803,9616571
1692,901052
715,4199952
3885,887087
712,134323
1456,139109
1500,15392
492,7693603
3705,923772
1408,408803
1544,023809
1220,877247
661,0813202
1225,573289
3838,606807
2615,954312
4219,93146
5452,680601
4667,77912
3711,907203
1595,368643
2980,190301
2061,231607
1850,353206
671,9336477
3910,896055
503,0552395
2968,308496
3848,394539
3203,38305
597,2005238
1711,876297
3230,111065
354,4087309
1126,219388
868,7803211
3004,964149
3929,342216
3039,708093
2764,306992
2224,15149
3038,880262
1625,308845
2953,015202
2610,254703
665,1510708
2226,490688
827,6692368
2344,734921
2355,550922
4191,07875
1858,001954
3838,71029
2236,008093
1232,36344
4199,625203
1682,396109
687,4878309
1132,974737
1889,989177
2924,794186
3218,602588
339,9422376
1799,578401
3638,272694
594,8267696
3156,256999
507,000773
295,1393153
1157,146753
4131,096608
3548,440081
1575,515847
988,9273565
3371,502791
489,2961471
1485,286959
2323,8651
3108,048809
3434,680395
656,4576859
1723,344961
487,4691127
5128,120073
1459,70473
472,5535267
343,2872455
2355,196322
1917,816364
4150,247378
584,3961883
3082,678099
3327,604833
2180,799464
2075,768691
474,0998457
2443,921479
779,3182569
270,4908023
1394,802151
2580,527888
2228,703973
548,6687658
2503,540134
2621,825175
2266,247984
832,2001675
336,22025
4354,033575
3055,930362
3079,085969
2947,411243
632,6417368
277,7959838
2574,133784
657,1021058
1685,359006
1718,676206
517,0365171
2564,353751
900,4082832
730,3300641
1103,437904
1272,713782
802,5917295
5585,067441
1211,946691
3564,78019
255,0375062
654,567954
2472,729556
1273,102194
3277,422259
1314,828825
1714,274223
4327,948854
1380,08921
3707,048725
2905,968163
1517,058924
2167,679905
2359,670021
5394,860108
2849,257301
1638,429608
3661,019179
2221,171315
1925,693648
284,8976664
2532,626112
2176,676279
734,0646952
2856,543107
2382,626497
3370,128522
2006,312928
1593,60265
830,8755333
1574,449246
361,1870629
1838,282246
2609,870065
1969,120677
653,1908385
1195,26818
1648,025738
1061,41347
1214,388225
1630,614719
3852,79282
1999,154774
1746,711553
811,5759258
1548,654327
1574,851157
3521,703807
1430,412692
3561,5143
3365,676341
868,6197457
1571,064423
2487,071623
3382,449272
2753,890834
2242,071858
623,5373314
3725,250131
3414,768022
2763,909439
3043,930484
408,8490981
1956,972574
3610,156477
3222,236277
2957,197141
4075,014153
2672,421144
774,053799
1887,904159
615,601247
1284,125324
1380,475108
4090,521131
974,0445743
2885,002823
3438,0607
3373,066378
937,3336858
1153,254686
1635,440556
677,1149281
4494,487574
1192,788147
3846,921551
422,9610469
2266,391851
1899,176724
3179,283296
4789,357773
811,7834953
509,0523011
944,9654426
1681,103528
668,2145903
4200,607098
1444,54361
1705,602756
3880,329715
577,7809307
1564,9295
302,1445293
2509,227802
1116,079015
1603,467022
3480,469354
712,0019824
3189,628888
346,7780048
1799,441529
4101,668793
4556,492337
3969,474817
4619,999079
3017,326116
4141,752828
792,4900094
252,1018382
2598,042715
2679,46435
2415,126122
855,1132148
2751,76612
3331,628315
4031,62955
2717,427862
2976,404567
337,99941
2796,02942
2993,212977
3972,793483
2882,091444
1155,382751
284,092544
2311,058138
4922,63564
3734,344443
239,9770069
1742,858477
145,3792824
2457,112302
1914,006664
1092,31518
301,5884855
2063,251793
437,3326003
3184,53781
4499,488006
5477,615619
588,1172255
172,9675938
1304,35277
2915,580094
1957,497688
2839,041226
886,706988
1586,183782
2887,659889
1772,102103
4132,248884
494,5686352
3357,70938
2064,449702
2678,00378
3447,98082
2395,033424
2927,718162
1262,27137
301,6988264
3113,175587
3683,304328
2170,823156
1835,650136
2400,245165
161,7735655
760,0156826
817,2855711
5301,550789
3524,201505
2975,135029
3104,410241
3492,475838
2817,758063
2266,50479
848,4645604
165,3258717
2464,524303
1674,324412
279,9555327
4840,748982
1599,408081
2949,265928
1473,566039
1663,829797
3081,710367
179,258358
3172,74797
3671,056772
2848,822922
661,1863667
2501,967906
1818,54894
1297,695917
2214,99837
1746,895431
2423,183611
1981,10804
682,661814
1331,86596
2495,2834
823,0474389
1402,735222
3603,185173
639,793229
1328,930703
5106,093678
2500,139345
1254,740061
259,4347035
1403,439365
873,4061499
4379,570475
3035,298051
641,6656523
2585,022182
3724,060968
1706,114182
514,7726045
2762,296386
749,9093474
1731,600818
3423,555057
2724,1239
1630,329658
2542,465123
3191,086445
1989,619919
5425,63338
417,4039324
1269,543074
4090,043884
2582,575094
730,3282514
2983,569941
329,1741961
1881,148834
738,1387648
1448,790202
1209,930545
3401,628772
356,0760987
2841,204097
409,6316509
1322,783099
4003,587052
3533,18091
2064,952481
347,3241453
4158,35907
2325,733259
2275,928873
2876,248353
1530,765997
1681,296842
2935,830916
3039,468774
2300,651946
1628,545396
2481,103018
2308,689616
1320,853745
2921,459327
660,0662017
5013,225066
866,093033
1806,692154
5552,614745
820,9051793
672,2555995
853,4870505
1149,84468
686,8217988
859,5372826
4818,123879
1487,313746
3700,296555
3609,487682
3157,523668
3050,618756
1584,960359
4357,256058
2581,697667
3844,167578
2530,19436
2782,150112
1851,302686
3544,756482
1883,324999
1862,613242
412,845969
4181,141429
283,8040135
2567,524461
442,1976835
1908,56291
3724,958962
444,3470885
2191,823901
1469,549758
1894,063078
3860,233201
1077,846144
1842,386834
2785,073405
817,9522541
509,0678411
2065,481137
475,1792099
2263,489416
1827,882776
561,0401653
3702,898084
461,8296997
1309,108455
1708,610948
1538,317522
1797,426591
2563,866859
1991,641912
834,7794477
2060,502353
629,5106239
3053,271868
1308,061385
1317,197598
1629,103005
250,0060502
1757,980987
1947,152326
763,469659
4034,521258
179,2236919
5165,676142
1664,382171
336,5956228
1670,86016
170,6428794
1822,981573
1123,165161
1159,836375
621,5114507
2918,483068
3802,609393
318,4192083
2534,163142
754,777948
4029,758029
878,4545004
1480,124664
1948,686382
3224,734957
4769,672288
1346,015682
3750,615864
3498,007828
3894,559433
2880,027658
631,6234717
5221,487605
2797,185662
3408,4165
3905,080239
1640,528383
1483,294925
1755,142529
3407,245226
1884,147539
3302,19956
1740,80943
257,4257982
1742,912992
3223,421243
679,41557
1147,407634
371,0819127
3153,882106
3736,108458
1541,744888
1866,555318
1820,069932
552,9617601
1211,408308
2470,109109
636,136744
2863,598769
1269,153693
1853,883772
815,4404269
2565,176559
748,5279319
1625,464926
2965,739979
3059,871493
3127,592834
2819,330252
914,9501539
354,8410492
1384,078772
127,3338346
2711,70184
3639,720633
908,745236
347,2825745
352,0832536
3080,753541
2956,687059
1465,815038
2889,376804
933,2794505
645,3322749
2306,650179
1594,342681
3066,752745
3397,928031
610,0805335
2974,394867
642,9357201
1038,378245
2304,581912
1302,04641
2371,949081
221,5580029
2518,407575
2991,796031
937,5264402
1452,487042
1190,061395
4561,213255
965,4217677
1313,284729
748,612119
332,0371794
3865,631241
3713,076937
3111,506846
3838,933775
1278,17979
2381,13684
2032,744972
665,56682
533,2729306
441,3750395
3972,794388
4191,480094
1424,937911
3873,702108
641,8600212
4142,854418
1877,022484
3978,249585
1156,094654
1770,076367
4543,664183
1149,616586
1234,343689
2780,064526
3220,257431
903,3064954
789,5800239
4471,517765
3692,873638
2260,687882
5264,811034
1452,449627
2943,112462
3181,932949
3566,094967
1938,312152
708,0615658
3209,301494
1886,457829
3697,375875
777,843598
2240,352104
1264,388443
2888,025883
2932,682428
2587,758605
1149,439739
937,2745228
1608,495568
828,2529323
262,1653911
1102,460247
2285,05199
1941,04533
2014,02333
4984,202683
1661,185053
1498,332294
130,5023334
1343,513693
1314,494778
2833,291329
3006,363177
3921,662425
1806,834389
2576,082809
2547,367307
215,5673416
1527,425742
856,3040878
149,7907682
1178,237254
4121,483779
544,8048208
1549,929014
2867,479451
3612,414119
3761,244292
1662,684503
629,6733739
317,2715877
3203,153488
964,6375679
3145,013463
406,5229208
1640,152272
2487,598098
335,8145424
1099,60959
295,0512814
3204,378543
1108,833522
711,226738
3789,581344
1581,974329
372,0643417
1258,646422
1764,020571
2343,503414
687,7448637
633,7567719
1576,220422
685,8205795
2412,744893
271,6120519
1327,272454
834,5166199
1441,81115
694,0837909
1504,069845
3785,120473
4007,627756
517,3712715
2978,828751
2916,280388
2345,644075
1956,34992
729,5908885
1288,002576
2353,198739
1438,953742
933,632663
4415,65962
3084,327695
2550,553834
2840,404442
1675,029645
1312,440783
1426,328963
626,9255607
897,170704
1927,693819
3602,665217
558,1466367
3037,922156
2639,004587
2978,109744
3632,909421
1352,677677
3042,017371
2972,752707
2841,652509
1284,370536
1888,86421
1962,931627
529,8454307
3606,277571
3776,804111
4148,159617
2482,301694
1886,735759
1400,303396
3708,674385
4715,388646
678,6507276
3585,423062
3928,597208
3422,703302
3012,714365
3610,178942
165,6518638
3691,722481
3569,575287
2289,963786
698,0944486
1404,188218
4248,779987
2072,722694
3624,601932
2366,788835
1476,370779
1867,271703
3941,986137
1854,665921
2228,877111
3977,877909
3930,533546
3827,057846
5279,846818
636,3827623
1294,109221
670,1342857
4169,371271
495,0666944
1083,448017
2370,168441
864,4361519
2638,131587
2778,723634
2969,141707
2456,887622
1651,979728
544,6056142
2459,495322
348,5995732
4801,247512
2199,387803
1826,854168
223,8925493
3005,70674
357,3153837
1949,4872
3084,977637
2437,236811
2502,544302
4769,651705
715,0035789
3455,987468
3528,244351
2352,622157
398,3252904
700,9192568
3581,311441
2689,957993
3368,847621
3607,197992
2509,470979
2940,255396
3706,80483
4164,260944
299,3365332
3076,958419
3539,172896
686,9610607
236,4437958
3715,952372
689,8191563
3088,150139
1189,54076
3142,221852
2876,405741
1315,41117
3431,744321
1722,042022
2591,047034
4459,266408
3357,670969
2480,081799
2073,400287
644,3195568
208,9048715
3757,130218
4266,509622
2219,514186
2963,800513
2930,455109
2780,986668
1801,747826
1832,421374
1692,134477
4059,33727
3156,01009
1678,825787
1195,757418
2465,646747
1946,175326
1356,470579
2722,956427
2607,400018
4195,82213
2084,525207
2271,249503
1910,736628
804,2979191
2889,932634
536,1165583
1765,683395
3110,58024
587,4976087
675,4265335
4392,551249
4355,517365
2213,363848
898,0891451
3397,306147
1034,166342
4451,629023
2041,925517
2689,576085
3634,675582
421,6341799
309,2891507
2086,759288
2427,666615
2701,113927
3677,943936
680,2864152
2654,149807
2294,558081
234,8318062
2791,14123
2372,51284
3642,97418
3632,14089
3142,751769
2277,046395
3044,94354
1673,272614
2580,125291
873,0481583
677,2161897
1499,807062
561,2715038
170,0878479
856,7542338
3702,599319
1123,53443
1412,419897
793,4475586
318,5282943
3881,698511
1172,791541
2721,683988
1404,792852
995,2975629
3681,825763
1208,187603
1929,42373
757,084297
1324,139925
264,7058099
614,2271832
3976,600429
408,6066745
2012,474993
675,4666213
3602,011421
928,2146705
2942,892206
2802,368491
1838,112169
865,5513483
242,2739477
2592,422587
165,339058
1467,778595
611,1659035
3556,808148
675,4541025
409,7585699
2310,330439
1298,178254
4087,813323
2796,888374
1934,763948
3774,203553
1637,039483
2213,764987
1964,866455
2582,865948
841,8617668
2441,2805
1092,172015
2848,763832
804,2189636
712,1642275
3839,705535
441,2076153
3354,661226
1852,874419
3863,25706
1674,132627
146,6371312
3148,706943
2700,59581
2436,118703
2065,495213
1277,744207
884,3073313
2432,747819
4053,098537
268,311822
3768,54069
2430,000325
4543,176848
440,4362647
320,5833458
1681,507294
3815,720861
2004,07871
1673,9393
3513,981049
